[475;413#2598
 308;312#1680
 188;466#1861
 179;225#1127
 304;473#2217
 240;180#1149
 338;499#2422
 349;283#1712
 330;314#1766
 271;136#1134
 187;305#1322
 254;280#1431
 27;65#352
 248;369#1701
 231;232#1241
 37;340#1217
 273;496#2205
 139;342#1353
 75;346#1254
 209;213#1136
 96;270#1066
 334;129#1292
 403;431#2399
 364;447#2349
 444;498#2790
 191;35#791
 300;307#1640
 471;119#1729
 377;291#1839
 314;376#1912
 256;121#1070
 44;363#1290
 478;78#1689
 153;118#812
 494;303#2284
 258;404#1827
 407;206#1694
 445;128#1692
 370;273#1761
 361;73#1300
 310;430#2079
 81;310#1157
 68;103#602
 383;132#1454
 99;232#972
 93;43#504
 240;47#928
 43;270#1016
 329;484#2339
 156;52#704
 406;185#1648
 37;421#1480
 231;176#1123
 135;170#888
 118;345#1319
 70;444#1577
 73;430#1537
 299;1#1075
 253;445#1968
 278;140#1164
 176;27#742
 126;133#780
 48;300#1098
 352;172#1446
 445;233#1914
 147;323#1308
 275;75#1052
 436;98#1554
 455;183#1812
 233;58#914
 297;158#1245
 301;14#1073
 161;145#898
 177;218#1101
 451;499#2819
 392;420#2314
 34;400#1407
 104;17#514
 408;412#2334
 247;221#1270
 463;42#1603
 392;259#1784
 203;480#1956
 237;477#2057
 208;205#1127
 86;387#1386
 498;178#1962
 115;460#1707
 7;182#737
 437;314#2137
 456;378#2397
 325;154#1330
 189;144#946
 144;447#1704
 93;231#965
 219;224#1187
 180;280#1241
 148;361#1427
 285;498#2261
 366;228#1610
 150;309#1269
 119;243#1028
 261;452#2006
 123;233#1013
 118;215#965
 407;124#1536
 419;239#1811
 459;403#2505
 355;2#1240
 438;402#2416
 416;451#2518
 362;130#1385
 245;344#1608
 201;419#1741
 381;116#1428
 99;367#1338
 145;4#648
 312;68#1136
 482;3#1674
 147;118#812
 265;343#1668
 158;469#1823
 258;143#1098
 94;225#951
 284;30#1035
 497;357#2490
 279;216#1308
 186;438#1761
 453;383#2408
 204;441#1841
 272;95#1057
 389;333#2001
 128;147#818
 196;143#962
 272;203#1262
 464;241#2002
 62;483#1703
 40;109#566
 146;341#1369
 441;216#1836
 72;312#1142
 99;494#1771
 408;9#1416
 174;51#743
 184;143#936
 269;22#984
 122;319#1240
 86;481#1717
 486;169#1907
 402;478#2580
 167;100#809
 29;276#1021
 405;145#1564
 46;169#702
 288;268#1503
 464;340#2302
 410;451#2502
 483;66#1707
 466;337#2310
 260;320#1568
 106;137#744
 223;228#1205
 29;127#572
 169;52#727
 481;277#2159
 10;306#1094
 206;497#2024
 147;30#642
 371;403#2188
 481;160#1865
 340;435#2215
 20;108#506
 244;162#1092
 154;484#1860
 80;79#578
 280;15#1028
 420;90#1497
 278;325#1627
 193;286#1285
 400;432#2386
 348;20#1220
 398;38#1393
 472;226#1990
 335;24#1178
 321;214#1413
 191;407#1668
 160;494#1909
 452;477#2743
 276;403#1881
 203;355#1520
 57;46#375
 413;278#1920
 22;365#1280
 484;260#2115
 308;223#1416
 311;80#1162
 342;55#1226
 384;343#2017
 401;433#2388
 152;213#1055
 81;57#503
 148;194#984
 291;301#1586
 281;245#1419
 479;311#2246
 16;389#1348
 46;226#877
 487;217#1994
 293;114#1144
 76;81#578
 99;139#731
 493;411#2656
 431;53#1497
 31;394#1379
 151;299#1241
 262;266#1412
 468;181#1859
 420;121#1572
 391;252#1758
 46;424#1484
 305;116#1172
 457;206#1879
 52;245#944
 334;22#1167
 458;120#1703
 251;81#991
 369;329#1930
 266;25#986
 474;140#1802
 124;44#583
 141;211#1017
 469;256#2061
 179;339#1411
 335;209#1457
 255;128#1074
 436;141#1675
 164;292#1234
 448;129#1693
 297;30#1088
 90;317#1172
 478;460#2788
 237;110#995
 482;14#1674
 54;92#540
 278;144#1169
 340;126#1299
 259;160#1133
 43;491#1728
 75;69#516
 12;184#736
 383;343#2011
 63;42#378
 345;25#1215
 438;483#2720
 27;199#801
 339;57#1218
 178;137#912
 169;216#1079
 214;97#914
 13;296#1077
 143;122#808
 169;407#1610
 400;127#1515
 84;121#676
 173;255#1194
 210;213#1136
 334;228#1505
 388;86#1382
 364;191#1518
 326;106#1227
 226;433#1867
 304;83#1139
 112;93#672
 221;173#1091
 489;467#2862
 125;165#866
 379;87#1373
 476;426#2654
 208;364#1552
 225;384#1669
 58;266#998
 9;424#1472
 48;210#831
 451;263#2011
 9;408#1415
 294;127#1187
 498;177#1965
 137;192#963
 272;42#1013
 347;66#1242
 403;49#1401
 136;426#1614
 484;169#1896
 67;452#1597
 463;213#1932
 451;287#2081
 370;133#1421
 469;372#2438
 56;327#1182
 374;456#2418
 14;215#826
 73;194#826
 76;192#826
 193;207#1077
 57;395#1399
 92;242#980
 201;284#1305
 52;291#1067
 113;29#545
 349;496#2457
 306;97#1148
 256;412#1859
 449;448#2624
 7;490#1719
 164;339#1391
 224;148#1037
 226;407#1758
 447;457#2669
 256;91#1003
 53;79#487
 137;499#1883
 476;392#2531
 333;485#2356
 119;181#894
 67;390#1383
 149;49#670
 256;64#980
 166;413#1622
 373;46#1315
 110;313#1202
 51;481#1689
 22;88#441
 412;134#1559
 403;298#1949
 482;270#2160
 74;240#949
 75;439#1553
 434;17#1508
 177;83#779
 234;287#1405
 415;111#1539
 27;232#882
 314;264#1550
 455;259#1995
 91;277#1072
 330;436#2188
 456;5#1578
 251;451#1976
 78;71#541
 159;477#1845
 485;374#2502
 277;494#2223
 302;460#2164
 381;47#1336
 276;345#1688
 184;289#1266
 307;43#1117
 479;167#1875
 19;212#820
 349;265#1672
 80;469#1670
 273;151#1170
 180;63#772
 308;477#2245
 474;324#2287
 77;372#1337
 443;415#2491
 308;123#1203
 305;365#1842
 487;322#2312
 449;32#1580
 469;119#1725
 478;64#1681
 254;35#958
 488;51#1683
 33;273#1008
 294;344#1737
 495;459#2831
 239;111#1008
 323;26#1142
 277;37#1025
 124;418#1559
 276;42#1018
 222;331#1502
 338;314#1794
 415;415#2379
 465;497#2869
 331;436#2196
 382;231#1664
 414;489#2665
 306;134#1224
 324;236#1497
 65;96#597
 344;108#1287
 328;431#2152
 223;370#1618
 440;20#1524
 83;426#1507
 259;78#1023
 279;149#1172
 477;337#2352
 417;467#2581
 262;1#992
 86;238#960
 422;186#1708
 43;258#976
 492;32#1712
 110;401#1467
 142;491#1876
 103;109#710
 138;192#961
 48;155#677
 120;496#1839
 369;438#2335
 93;364#1325
 45;227#885
 9;76#390
 363;60#1282
 161;397#1552
 191;177#1024
 162;485#1882
 12;290#1051
 469;386#2478
 209;89#876
 477;422#2647
 86;468#1668
 479;0#1670
 268;278#1452
 62;389#1387
 475;439#2712
 473;105#1704
 59;243#941
 4;449#1558
 423;449#2542
 361;116#1360
 52;83#505
 2;291#1060
 326;445#2194
 439;68#1531
 421;19#1459
 84;175#804
 127;188#931
 321;200#1378
 491;478#2910
 67;4#352
 272;306#1560
 458;144#1757
 412;170#1623
 452;376#2379
 458;421#2577
 266;111#1078
 305;132#1217
 431;328#2131
 233;352#1598
 60;208#852
 22;134#590
 147;257#1116
 277;298#1532
 329;286#1677
 497;61#1737
 73;338#1230
 499;314#2316
 7;268#987
 337;26#1184
 70;48#434
 416;2#1449
 71;57#463
 44;9#226
 84;70#553
 451;409#2499
 55;307#1110
 149;192#981
 132;328#1305
 92;134#728
 105;199#904
 261;402#1829
 467;413#2567
 416;108#1526
 87;291#1107
 415;220#1764
 110;99#700
 356;302#1793
 129;348#1337
 373;249#1692
 261;56#990
 445;34#1574
 239;124#1020
 203;108#897
 37;380#1344
 422;425#2436
 407;472#2560
 263;5#993
 6;496#1739
 64;63#465
 117;205#935
 60;138#664
 182;141#940
 231;421#1814
 140;305#1247
 56;335#1216
 118;474#1754
 15;495#1711
 291;150#1211
 169;429#1682
 438;132#1665
 250;198#1213
 421;315#2056
 211;448#1878
 330;207#1435
 221;306#1413
 143;21#626
 131;86#695
 222;371#1617
 478;103#1731
 317;259#1545
 309;463#2207
 401;196#1643
 205;84#853
 161;179#959
 342;116#1309
 177;295#1262
 339;160#1375
 15;185#747
 117;40#563
 331;488#2369
 149;52#682
 486;194#1951
 195;368#1534
 357;319#1863
 479;346#2377
 189;362#1501
 388;308#1918
 345;290#1725
 208;145#998
 425;295#2028
 443;85#1577
 143;328#1323
 403;168#1586
 59;46#372
 347;41#1234
 377;63#1332
 428;180#1713
 62;265#1006
 499;187#1989
 476;308#2223
 215;476#1984
 499;499#3022
 14;209#804
 364;329#1914
 444;168#1743
 248;395#1759
 321;458#2214
 142;59#667
 326;393#2025
 294;463#2140
 90;371#1353
 8;484#1697
 434;143#1672
 232;247#1279
 424;408#2387
 116;260#1079
 496;51#1717
 319;458#2207
 325;227#1473
 343;249#1599
 140;101#755
 153;189#984
 389;366#2121
 293;20#1063
 46;149#663
 271;67#1026
 47;149#665
 251;406#1820
 434;448#2569
 8;407#1408
 258;430#1909
 154;96#763
 87;80#582
 454;478#2766
 49;271#1018
 43;412#1448
 35;282#1035
 32;334#1203
 256;161#1117
 34;403#1414
 462;196#1863
 459;379#2419
 128;193#936
 0;44#236
 258;268#1403
 459;395#2469
 247;436#1909
 291;94#1098
 41;270#1005
 250;162#1103
 140;383#1465
 102;348#1273
 118;51#595
 41;143#639
 284;95#1079
 130;399#1495
 1;216#852
 97;209#906
 198;9#795
 231;362#1617
 155;415#1611
 367;74#1319
 320;295#1673
 183;464#1836
 301;488#2248
 304;198#1316
 175;103#834
 120;426#1579
 44;489#1724
 356;270#1701
 404;112#1505
 268;130#1122
 358;389#2100
 451;118#1666
 53;111#585
 310;443#2132
 346;243#1595
 228;366#1619
 345;15#1212
 242;41#918
 289;319#1646
 247;34#930
 344;330#1854
 241;377#1699
 362;109#1346
 145;409#1561
 30;103#518
 476;41#1642
 168;71#753
 412;56#1448
 23;473#1645
 261;168#1147
 350;201#1474
 332;424#2141
 496;38#1714
 30;186#762
 329;23#1159
 336;214#1478
 175;227#1118
 474;400#2542
 257;423#1897
 142;33#626
 188;399#1638
 289;216#1339
 420;392#2320
 263;396#1816
 250;379#1735
 373;283#1796
 416;394#2307
 439;71#1543
 469;432#2654
 26;79#428
 348;143#1360
 341;327#1839
 232;43#900
 261;381#1772
 229;152#1045
 99;324#1201
 198;372#1560
 274;476#2146
 238;352#1616
 52;217#862
 131;202#987
 129;33#588
 248;270#1396
 360;389#2111
 113;184#895
 193;122#914
 107;288#1130
 88;321#1187
 280;313#1600
 305;223#1399
 84;346#1270
 458;108#1660
 424;400#2358
 73;281#1064
 288;223#1354
 341;364#1959
 498;362#2522
 209;184#1091
 11;236#897
 441;360#2283
 492;105#1771
 322;401#2036
 139;471#1790
 174;42#752
 28;69#365
 399;106#1467
 126;290#1170
 242;61#943
 170;96#813
 324;31#1162
 307;141#1251
 471;84#1663
 52;355#1275
 249;98#1005
 125;303#1211
 244;315#1520
 86;489#1742
 363;341#1952
 480;417#2637
 175;443#1747
 198;136#955
 164;147#903
 239;243#1288
 182;6#763
 428;292#2026
 363;472#2426
 8;25#131
 394;216#1678
 450;279#2058
 110;421#1542
 127;198#953
 90;273#1055
 178;400#1611
 486;266#2153
 144;442#1691
 318;345#1820
 74;114#639
 211;312#1412
 213;246#1243
 163;169#942
 398;140#1526
 153;230#1086
 246;256#1340
 427;382#2311
 121;421#1557
 255;180#1155
 207;253#1229
 187;316#1348
 322;21#1139
 223;190#1137
 495;246#2119
 321;29#1150
 335;483#2350
 436;171#1717
 426;14#1472
 472;121#1741
 492;50#1691
 23;126#567
 472;277#2120
 186;411#1669
 265;239#1367
 230;154#1055
 24;488#1686
 495;399#2622
 110;488#1781
 316;103#1183
 351;202#1481
 47;469#1653
 470;199#1895
 307;497#2299
 333;349#1877
 240;211#1222
 359;150#1408
 19;427#1480
 388;447#2410
 206;136#971
 353;151#1389
 239;2#912
 445;371#2331
 53;235#920
 484;327#2330
 322;374#1937
 362;404#2175
 348;58#1244
 308;271#1558
 8;110#535
 110;470#1726
 175;255#1201
 261;9#978
 383;312#1908
 468;146#1804
 344;372#1993
 190;481#1931
 361;151#1413
 437;449#2591
 482;457#2787
 257;238#1334
 434;425#2483
 438;302#2092
 250;334#1602
 342;438#2237
 380;357#2068
 133;475#1789
 485;11#1685
 120;390#1441
 231;133#1006
 476;222#1987
 157;237#1106
 104;213#929
 382;317#1911
 459;174#1803
 269;52#1014
 63;69#480
 219;365#1588
 89;210#901
 11;50#257
 239;193#1187
 371;93#1354
 187;139#935
 189;57#789
 430;497#2734
 479;260#2105
 164;309#1295
 116;412#1508
 482;162#1873
 194;29#790
 75;300#1123
 276;314#1594
 166;224#1107
 62;313#1143
 165;498#1933
 366;48#1292
 29;242#910
 298;499#2293
 430;449#2555
 147;236#1082
 7;50#250
 203;321#1416
 276;193#1232
 456;145#1758
 143;218#1039
 179;361#1484
 178;219#1103
 261;178#1167
 248;256#1345
 32;5#171
 245;62#952
 64;97#590
 394;182#1613
 466;155#1804
 198;394#1627
 114;361#1350
 342;408#2131
 127;5#585
 209;52#837
 84;340#1245
 138;332#1334
 105;106#719
 322;53#1158
 231;412#1781
 458;486#2795
 484;2#1679
 205;309#1390
 16;280#1035
 16;93#470
 381;175#1544
 187;306#1321
 65;118#626
 429;308#2083
 495;433#2743
 426;207#1763
 341;95#1265
 58;114#597
 126;174#883
 299;172#1278
 142;457#1735
 314;165#1318
 70;352#1269
 114;100#697
 343;3#1205
 235;302#1450
 50;67#434
 421;121#1573
 224;257#1296
 448;234#1926
 237;222#1235
 411;343#2118
 139;209#1005
 296;68#1097
 231;377#1666
 498;416#2699
 184;445#1778
 110;463#1694
 110;94#683
 468;141#1796
 423;383#2310
 489;340#2398
 252;151#1110
 156;222#1087
 219;261#1301
 115;29#547
 395;494#2622
 487;222#2014
 345;151#1365
 97;167#807
 269;480#2144
 153;433#1676
 488;456#2820
 68;117#637
 55;207#835
 275;430#1977
 243;68#956
 435;459#2601
 225;136#1013
 388;220#1647
 384;170#1542
 360;195#1505
 296;418#1997
 382;164#1513
 496;108#1796
 482;249#2084
 357;384#2078
 46;8#249
 296;224#1387
 176;338#1409
 401;446#2428
 115;481#1770
 214;478#1992
 105;80#633
 368;35#1289
 260;189#1190
 223;0#874
 138;23#605
 385;257#1753
 392;352#2080
 281;301#1557
 180;72#785
 310;103#1174
 175;194#1026
 18;181#732
 15;432#1494
 51;50#366
 127;382#1444
 441;405#2438
 143;255#1105
 231;483#2069
 158;286#1204
 1;319#1148
 44;431#1508
 153;56#697
 92;391#1407
 469;263#2090
 311;479#2256
 150;80#711
 484;210#1984
 490;228#2048
 329;269#1611
 278;467#2116
 207;106#907
 132;451#1692
 133;253#1073
 209;278#1325
 473;339#2346
 175;279#1229
 150;295#1224
 27;398#1375
 438;342#2223
 308;291#1624
 335;291#1707
 23;294#1083
 220;298#1393
 376;172#1521
 499;298#2295
 198;214#1101
 143;354#1394
 89;307#1145
 10;266#977
 180;14#743
 370;437#2327
 210;471#1949
 13;229#867
 5;49#249
 58;354#1275
 71;53#456
 69;265#1025
 233;303#1448
 28;3#143
 485;416#2645
 237;235#1263
 294;205#1311
 96;431#1558
 453;172#1776
 87;333#1230
 56;91#553
 68;157#729
 359;432#2281
 295;259#1498
 135;469#1763
 281;360#1754
 30;458#1585
 129;101#732
 305;67#1109
 468;497#2889
 217;495#2056
 253;321#1557
 24;314#1135
 415;284#1945
 0;296#1074
 473;86#1673
 4;464#1621
 459;139#1752
 205;19#807
 14;489#1690
 60;57#419
 263;299#1500
 414;16#1433
 356;36#1256
 209;295#1349
 182;83#796
 329;79#1204
 469;415#2584
 347;495#2442
 4;400#1402
 363;18#1280
 361;347#1964
 265;264#1412
 35;315#1147
 51;11#268
 428;329#2122
 76;232#925
 133;378#1430
 44;494#1736
 322;359#1891
 472;486#2869
 436;83#1554
 89;101#670
 474;192#1892
 437;482#2712
 236;3#900
 475;73#1673
 196;371#1549
 108;133#736
 183;234#1151
 208;101#895
 6;198#794
 339;312#1787
 439;114#1617
 87;120#671
 180;329#1377
 45;475#1668
 45;368#1307
 445;125#1678
 415;95#1491
 178;258#1218
 87;498#1779
 338;6#1186
 498;216#2049
 160;421#1641
 141;449#1701
 327;234#1506
 419;133#1590
 265;386#1793
 55;232#910
 80;283#1066
 301;65#1100
 476;155#1843
 128;385#1451
 165;69#743
 418;82#1489
 123;277#1127
 427;365#2238
 447;401#2442
 159;139#881
 4;90#448
 208;18#804
 295;117#1158
 243;474#2057
 77;84#598
 304;313#1676
 256;433#1911
 359;365#2034
 408;422#2376
 197;308#1353
 211;311#1415
 21;309#1113
 365;241#1649
 310;415#2038
 29;352#1241
 492;241#2108
 234;368#1641
 298;190#1281
 65;446#1586
 264;23#969
 51;210#843
 25;192#772
 226;89#917
 92;330#1221
 63;265#1007
 326;334#1820
 416;436#2447
 277;141#1165
 496;449#2787
 225;330#1505
 134;333#1318
 90;106#669
 461;282#2097
 152;183#969
 344;410#2149
 145;303#1244
 148;311#1266
 284;23#1040
 287;70#1065
 343;459#2317
 13;434#1502
 311;475#2246
 68;160#731
 113;217#957
 318;217#1432
 13;299#1094
 308;497#2304
 478;79#1692
 415;39#1464
 6;39#194
 196;72#823
 244;25#917
 347;270#1688
 358;202#1506
 3;474#1659
 112;161#821
 494;237#2092
 445;351#2279
 64;325#1185
 170;341#1408
 217;237#1219
 408;365#2185
 195;351#1489
 466;395#2502
 320;61#1151
 404;59#1421
 232;280#1365
 9;255#953
 270;479#2143
 134;77#681
 24;434#1501
 56;485#1711
 131;391#1486
 441;323#2152
 293;458#2132
 472;332#2314
 222;155#1048
 226;132#998
 23;87#438
 208;273#1302
 316;70#1147
 440;120#1640
 179;195#1027
 436;161#1698
 158;340#1373
 142;72#684
 417;330#2089
 188;475#1899
 0;368#1301
 420;122#1576
 452;478#2752
 41;250#953
 295;412#1973
 188;388#1602
 494;463#2840
 173;437#1715
 88;450#1599
 251;176#1142
 148;434#1664
 57;205#835
 57;433#1524
 89;109#661
 160;442#1711
 76;488#1721
 377;149#1465
 410;227#1749
 100;310#1167
 176;492#1936
 175;439#1725
 364;93#1338
 443;179#1765
 156;454#1755
 351;460#2364
 210;323#1436
 52;492#1734
 126;102#718
 187;325#1380
 403;399#2284
 98;342#1251
 321;15#1132
 210;80#872
 26;457#1586
 357;133#1370
 251;217#1271
 478;364#2440
 183;287#1260
 367;308#1846
 84;122#669
 17;96#481
 377;105#1396
 22;225#866
 392;233#1702
 200;87#855
 443;351#2269
 380;362#2079
 308;289#1618
 111;82#649
 268;25#983
 340;125#1294
 188;301#1306
 101;322#1202
 117;189#905
 249;203#1228
 434;401#2406
 336;421#2153
 47;409#1434
 303;478#2223
 21;203#801
 488;459#2828
 293;250#1450
 293;327#1684
 295;187#1268
 434;340#2200
 317;495#2336
 375;418#2255
 222;117#966
 389;141#1489
 278;84#1065
 362;319#1876
 300;127#1193
 91;443#1585
 296;50#1092
 68;129#666
 46;183#751
 123;287#1162
 90;314#1162
 143;256#1111
 155;29#669
 77;200#859
 152;14#670
 466;352#2355
 341;328#1848
 297;397#1931
 360;57#1281
 50;462#1626
 95;290#1112
 24;59#331
 249;395#1761
 163;271#1178
 77;146#721
 406;21#1419
 380;498#2599
 160;256#1156
 80;354#1289
 352;50#1261
 255;99#1025
 284;200#1271
 274;467#2109
 38;193#779
 232;262#1330
 455;13#1577
 261;457#2031
 213;28#836
 258;167#1133
 359;167#1445
 250;36#937
 467;276#2099
 167;33#713
 470;208#1925
 371;325#1921
 49;430#1508
 331;477#2319
 185;238#1168
 17;393#1368
 126;302#1208
 77;144#715
 88;151#759
 279;250#1426
 388;12#1351
 308;367#1863
 178;455#1791
 217;354#1548
 235;439#1906
 377;83#1352
 76;194#835
 34;395#1392
 398;450#2442
 367;274#1747
 270;256#1417
 470;285#2140
 276;79#1059
 365;95#1349
 30;70#376
 129;179#903
 37;220#867
 80;337#1231
 7;358#1265
 175;166#952
 127;306#1226
 290;170#1243
 322;395#2013
 473;140#1799
 70;417#1484
 212;56#848
 424;99#1529
 209;331#1462
 365;23#1283
 267;469#2104
 87;79#591
 407;51#1417
 143;300#1243
 471;87#1668
 189;284#1269
 28;141#619
 395;155#1546
 271;49#1007
 496;470#2878
 351;29#1236
 467;82#1646
 86;270#1043
 458;229#1943
 162;30#691
 84;159#764
 255;204#1242
 78;207#878
 390;453#2444
 451;315#2192
 58;264#992
 449;86#1594
 1;40#215
 481;359#2439
 85;47#483
 297;375#1851
 349;152#1384
 227;372#1636
 298;137#1215
 168;9#726
 436;354#2255
 473;307#2218
 327;430#2148
 130;482#1806
 279;76#1067
 144;207#1012
 91;328#1213
 271;418#1908
 260;36#971
 199;127#931
 135;242#1061
 421;354#2184
 368;409#2207
 446;396#2429
 204;469#1921
 147;94#749
 307;350#1816
 95;125#707
 300;8#1080
 31;126#571
 479;422#2657
 275;489#2204
 470;7#1631
 3;427#1491
 194;36#801
 26;266#997
 67;494#1740
 222;245#1254
 415;304#2011
 220;200#1127
 207;2#845
 137;129#810
 326;214#1439
 409;384#2244
 62;117#636
 366;436#2314
 378;497#2583
 121;321#1244
 273;153#1170
 154;25#660
 229;384#1692
 1;143#637
 349;161#1405
 431;276#1984
 9;299#1090
 219;123#964
 248;216#1258
 340;162#1384
 434;313#2120
 173;186#995
 311;302#1662
 472;309#2222
 462;175#1817
 69;393#1388
 73;381#1360
 234;467#2009
 311;147#1272
 237;56#921
 378;243#1694
 30;266#993
 171;361#1483
 10;264#973
 117;150#809
 345;266#1661
 433;157#1692
 88;480#1716
 484;232#2038
 390;27#1366
 427;114#1581
 106;8#514
 252;274#1417
 271;493#2192
 371;81#1336
 36;61#361
 418;309#2043
 423;386#2318
 118;357#1348
 442;114#1628
 188;423#1725
 382;60#1344
 107;453#1653
 145;81#699
 496;212#2028
 222;361#1587
 179;470#1852
 98;212#915
 15;188#755
 294;364#1805
 62;35#364
 233;427#1848
 27;402#1391
 441;215#1834
 211;390#1649
 18;21#147
 371;340#1966
 277;148#1167
 163;412#1614
 53;184#762
 445;195#1813
 45;156#674
 191;345#1457
 65;214#870
 145;336#1353
 222;342#1533
 476;418#2635
 409;13#1415
 476;13#1658
 210;215#1137
 175;157#949
 316;163#1312
 102;471#1702
 393;371#2147
 55;269#1006
 170;108#833
 371;237#1646
 32;369#1311
 78;240#952
 410;41#1441
 396;255#1791
 485;371#2497
 112;407#1494
 484;178#1917
 198;403#1658
 303;342#1773
 25;477#1648
 109;376#1379
 336;285#1685
 336;286#1693
 308;203#1357
 232;175#1131
 460;264#2046
 473;361#2416
 184;192#1035
 184;186#1016
 406;64#1430
 327;378#1971
 345;44#1223
 467;416#2587
 17;291#1060
 65;24#351
 389;329#1978
 322;339#1805
 295;275#1539
 454;447#2651
 191;363#1510
 207;57#840
 17;491#1693
 89;314#1165
 12;234#880
 194;81#826
 330;439#2194
 216;181#1102
 71;121#651
 249;286#1427
 379;334#1980
 240;92#967
 473;55#1640
 161;149#900
 464;131#1751
 463;36#1615
 41;296#1087
 370;15#1308
 145;58#672
 56;157#704
 192;163#996
 7;220#848
 491;37#1693
 489;167#1918
 241;199#1203
 127;84#677
 22;385#1336
 79;432#1528
 125;354#1362
 469;194#1872
 171;341#1404
 64;221#884
 391;422#2315
 424;276#1954
 396;373#2164
 69;107#621
 488;161#1887
 312;354#1838
 418;489#2681
 93;23#473
 359;121#1364
 218;317#1452
 353;287#1738
 479;340#2371
 436;18#1515
 13;278#1023
 348;499#2457
 99;304#1151
 272;315#1585
 127;478#1789
 141;85#708
 244;6#930
 244;70#963
 385;118#1451
 237;311#1488
 238;399#1754
 394;310#1943
 489;185#1952
 26;73#392
 7;267#984
 281;412#1918
 145;483#1845
 165;257#1175
 383;63#1347
 174;300#1267
 11;307#1096
 238;212#1218
 338;417#2161
 388;98#1417
 288;460#2115
 309;173#1315
 364;257#1696
 146;304#1242
 440;171#1736
 394;499#2635
 179;128#896
 495;324#2341
 326;144#1306
 335;321#1794
 186;10#769
 53;491#1731
 320;53#1155
 22;228#875
 441;464#2648
 381;296#1862
 67;170#757
 139;487#1854
 86;417#1491
 121;128#768
 281;428#1981
 49;219#859
 378;448#2379
 111;132#739
 272;163#1181
 386;20#1364
 184;249#1205
 481;109#1739
 435;423#2487
 334;413#2121
 236;223#1234
 247;239#1311
 285;220#1334
 317;212#1398
 442;254#1941
 438;339#2204
 395;157#1545
 410;397#2289
 225;476#2023
 228;128#994
